Id,Weekly_Sales
18_4_2013-01-18,24766.52890000003
18_4_2013-01-25,23373.72600000002
18_4_2013-02-01,25650.736699999994
18_4_2013-02-08,26009.297499999964
18_4_2013-02-15,24938.33199999999
18_4_2013-02-22,25161.242500000004
18_4_2013-03-01,26570.63219999998
18_4_2013-03-08,26130.507299999976
18_4_2013-03-15,25844.800799999986
18_4_2013-03-22,26349.624400000004
18_4_2013-03-29,25254.262800000004
18_4_2013-04-05,25507.29389999998
18_4_2013-04-12,25093.39509999998
18_4_2013-04-19,25043.01639999998
18_4_2013-04-26,26626.918899999975
18_4_2013-05-03,25266.87649999999
18_4_2013-05-10,25491.89289999998
18_4_2013-05-17,25556.21519999999
18_4_2013-05-24,24877.870100000026
18_4_2013-05-31,26462.0722
18_4_2013-06-07,27535.49969999999
18_4_2013-06-14,27333.530199999987
18_4_2013-06-21,27159.05499999997
18_4_2013-06-28,27535.15600000002
18_4_2013-07-05,29715.317600000013
18_4_2013-07-12,28749.465400000005
18_4_2013-07-19,28882.880199999996
18_4_2013-07-26,29139.080900000008
18_5_2012-11-02,33172.21919999999
18_5_2012-11-09,32590.94889999997
18_5_2012-11-16,29080.093499999995
18_5_2012-11-23,95847.84599999998
18_5_2012-11-30,34096.60429999995
18_5_2012-12-07,50153.20899999997
18_5_2012-12-14,47017.12669999999
18_5_2012-12-21,50725.23049999999
18_5_2012-12-28,28291.2946
18_5_2013-01-04,15260.861099999991
18_5_2013-01-11,14975.703399999984
18_5_2013-01-18,16468.22179999999
18_5_2013-01-25,15331.070099999984
18_5_2013-02-01,22859.177899999988
18_5_2013-02-08,24570.801799999983
18_5_2013-02-15,26069.84780000001
18_5_2013-02-22,27357.813100000014
18_5_2013-03-01,21085.218999999994
18_5_2013-03-08,22762.77189999999
18_5_2013-03-15,22077.17269999998
18_5_2013-03-22,22283.236
18_5_2013-03-29,20709.46589999999
18_5_2013-04-05,21447.135
18_5_2013-04-12,16949.111400000023
18_5_2013-04-19,14673.02880000002
18_5_2013-04-26,19797.165200000025
18_5_2013-05-03,15805.885000000007
18_5_2013-05-10,16267.287100000016
18_5_2013-05-17,16921.00160000001
18_5_2013-05-24,15734.275500000005
18_5_2013-05-31,16132.253400000003
18_5_2013-06-07,18651.76739999999
18_5_2013-06-14,15892.847499999996
18_5_2013-06-21,18577.956399999992
18_5_2013-06-28,15150.849900000012
18_5_2013-07-05,13708.128500000015
18_5_2013-07-12,14723.96730000002
18_5_2013-07-19,14518.523100000019
18_5_2013-07-26,15999.131600000015
18_6_2012-11-02,4153.158400000004
18_6_2012-11-09,3920.0516000000034
18_6_2012-11-16,3954.775000000004
18_6_2012-11-23,19696.1445
18_6_2012-11-30,4365.525700000002
18_6_2012-12-07,6866.577000000004
18_6_2012-12-14,5992.256200000001
18_6_2012-12-21,9079.934300000008
18_6_2012-12-28,6402.329999999999
18_6_2013-01-04,2689.694499999999
18_6_2013-01-11,2611.9863999999984
18_6_2013-01-18,3517.0308999999997
18_6_2013-01-25,3499.4188000000017
18_6_2013-02-01,3752.9365000000003
18_6_2013-02-08,3904.838999999998
18_6_2013-02-15,4315.059699999997
18_6_2013-02-22,4455.085999999997
18_6_2013-03-01,3920.3774999999987
18_6_2013-03-08,4471.856099999997
18_6_2013-03-15,4105.375799999997
18_6_2013-03-22,3624.4432999999995
18_6_2013-03-29,4452.782499999998
18_6_2013-04-05,4686.131599999999
18_6_2013-04-12,4155.727100000002
18_6_2013-04-19,4352.495900000003
18_6_2013-04-26,4828.603200000004
18_6_2013-05-03,4236.758699999997
18_6_2013-05-10,4404.2698
18_6_2013-05-17,4399.468099999999
18_6_2013-05-24,4043.678899999997
18_6_2013-05-31,4174.387599999999
18_6_2013-06-07,3735.2458000000015
18_6_2013-06-14,4157.156800000001
18_6_2013-06-21,3684.371800000002
18_6_2013-06-28,4073.842200000002
18_6_2013-07-05,3790.4481
18_6_2013-07-12,3211.668100000002
18_6_2013-07-19,3522.4506000000024
18_6_2013-07-26,4752.597000000005
18_7_2012-11-02,39359.61809999999
18_7_2012-11-09,35582.85039999996
18_7_2012-11-16,38534.099899999994
18_7_2012-11-23,109077.9709
18_7_2012-11-30,34963.47749999995
18_7_2012-12-07,104493.38010000007
18_7_2012-12-14,99725.03400000007
18_7_2012-12-21,129601.35020000004
18_7_2012-12-28,32321.76390000005
18_7_2013-01-04,13131.339199999997
18_7_2013-01-11,13342.675500000003
18_7_2013-01-18,13541.775599999995
18_7_2013-01-25,13163.805399999997
18_7_2013-02-01,20556.93149999999
18_7_2013-02-08,20093.44649999996
18_7_2013-02-15,21662.229199999994
18_7_2013-02-22,19811.860399999994
18_7_2013-03-01,22419.371900000006
18_7_2013-03-08,19145.39100000002
18_7_2013-03-15,21819.178300000007
18_7_2013-03-22,19088.214699999993
18_7_2013-03-29,21408.197100000005
18_7_2013-04-05,31452.17700000002
18_7_2013-04-12,28639.7466
18_7_2013-04-19,25986.8702
18_7_2013-04-26,32476.14419999999
18_7_2013-05-03,27492.801399999993
18_7_2013-05-10,28641.00379999999
18_7_2013-05-17,28220.104899999984
18_7_2013-05-24,26603.46140000001
18_7_2013-05-31,29455.92120000001
18_7_2013-06-07,31884.669700000042
18_7_2013-06-14,31223.260000000013
18_7_2013-06-21,31797.80070000005
18_7_2013-06-28,38525.45779999998
18_7_2013-07-05,32727.926199999984
18_7_2013-07-12,26434.194499999994
18_7_2013-07-19,28882.73209999998
18_7_2013-07-26,30256.526199999982
18_8_2012-11-02,32906.690600000016
18_8_2012-11-09,30801.461700000014
18_8_2012-11-16,32727.23420000002
18_8_2012-11-23,29728.01400000003
18_8_2012-11-30,31676.300000000017
18_8_2012-12-07,35013.336700000014
18_8_2012-12-14,34457.9048
18_8_2012-12-21,36603.242099999996
18_8_2012-12-28,27205.815200000037
18_8_2013-01-04,28013.327200000003
18_8_2013-01-11,27057.756899999982
18_8_2013-01-18,28675.776299999983
18_8_2013-01-25,28540.333099999993
18_8_2013-02-01,30356.319900000013
18_8_2013-02-08,31129.43930000003
18_8_2013-02-15,29805.461400000015
18_8_2013-02-22,29904.996200000005
18_8_2013-03-01,29314.3685
18_8_2013-03-08,30245.320800000016
18_8_2013-03-15,29619.040700000023
18_8_2013-03-22,29304.6615
18_8_2013-03-29,29054.289100000016
18_8_2013-04-05,28166.3783
18_8_2013-04-12,28434.105099999993
18_8_2013-04-19,28307.16369999999
18_8_2013-04-26,29870.113800000014
18_8_2013-05-03,29000.421099999985
18_8_2013-05-10,28869.233199999995
18_8_2013-05-17,28882.85290000001
18_8_2013-05-24,28449.6233
18_8_2013-05-31,29144.455000000005
18_8_2013-06-07,30066.026300000045
18_8_2013-06-14,29155.545100000007
18_8_2013-06-21,29052.068300000006
18_8_2013-06-28,29648.793400000013
18_8_2013-07-05,30044.361699999976
18_8_2013-07-12,29595.5491
18_8_2013-07-19,29456.270500000002
18_8_2013-07-26,30571.326500000003
18_9_2012-11-02,14504.481499999994
18_9_2012-11-09,20993.82829999998
18_9_2012-11-16,11439.6423
18_9_2012-11-23,19599.774599999997
18_9_2012-11-30,23857.10159999999
18_9_2012-12-07,15871.084899999994
18_9_2012-12-14,15987.605699999996
18_9_2012-12-21,20772.21529999998
18_9_2012-12-28,10651.6166
18_9_2013-01-04,8025.530200000004
18_9_2013-01-11,8077.264899999996
18_9_2013-01-18,8931.161500000006
18_9_2013-01-25,8157.446799999994
18_9_2013-02-01,10482.518799999996
18_9_2013-02-08,10909.555299999989
18_9_2013-02-15,12837.867799999996
18_9_2013-02-22,13198.710700000003
18_9_2013-03-01,14596.127900000003
18_9_2013-03-08,12512.773899999998
18_9_2013-03-15,14284.83440000001
18_9_2013-03-22,11983.247200000009
18_9_2013-03-29,14476.092500000012
18_9_2013-04-05,17053.516399999993
18_9_2013-04-12,17899.649299999994
18_9_2013-04-19,17430.28530000001
18_9_2013-04-26,19886.996799999997
18_9_2013-05-03,20374.754399999998
18_9_2013-05-10,20169.334100000004
18_9_2013-05-17,19318.6682
18_9_2013-05-24,21849.62970000002
18_9_2013-05-31,21135.213000000018
18_9_2013-06-07,24271.159700000007
18_9_2013-06-14,22369.004000000008
18_9_2013-06-21,23705.72910000001
18_9_2013-06-28,26088.596499999996
18_9_2013-07-05,28154.610599999967
18_9_2013-07-12,23394.498799999994
18_9_2013-07-19,24930.93109999998
18_9_2013-07-26,27229.137699999977
18_10_2012-11-02,17048.817399999993
18_10_2012-11-09,20505.61159999998
18_10_2012-11-16,16598.577599999986
18_10_2012-11-23,19287.713799999998
18_10_2012-11-30,21793.738199999993
18_10_2012-12-07,18970.39440000001
18_10_2012-12-14,18955.937200000008
18_10_2012-12-21,20903.245399999985
18_10_2012-12-28,15615.600199999993
18_10_2013-01-04,14187.902099999996
18_10_2013-01-11,13253.841899999998
18_10_2013-01-18,14749.625800000003
18_10_2013-01-25,15917.471200000015
18_10_2013-02-01,14984.157700000012
18_10_2013-02-08,15168.665500000017
18_10_2013-02-15,14704.907400000007
18_10_2013-02-22,15131.038000000011
18_10_2013-03-01,15355.791600000011
18_10_2013-03-08,14300.197000000013
18_10_2013-03-15,14721.053200000006
18_10_2013-03-22,14989.733600000014
18_10_2013-03-29,14820.037900000007
18_10_2013-04-05,14340.274999999996
18_10_2013-04-12,15380.62630000001
18_10_2013-04-19,15525.399700000018
18_10_2013-04-26,16867.950700000023
18_10_2013-05-03,15566.162000000017
18_10_2013-05-10,15584.5215
18_10_2013-05-17,15485.058300000012
18_10_2013-05-24,15738.221900000004
18_10_2013-05-31,16093.930300000013
18_10_2013-06-07,15955.707100000001
18_10_2013-06-14,15636.764400000007
18_10_2013-06-21,15726.169500000004
18_10_2013-06-28,16361.159099999999
18_10_2013-07-05,15840.137799999982
18_10_2013-07-12,15952.688699999993
18_10_2013-07-19,16621.453700000002
18_10_2013-07-26,16554.427399999997
18_11_2012-11-02,18377.1767
18_11_2012-11-09,26467.511400000032
18_11_2012-11-16,18787.6373
18_11_2012-11-23,22665.66909999999
18_11_2012-11-30,27196.398800000028
18_11_2012-12-07,20720.342699999994
18_11_2012-12-14,20499.781499999994
18_11_2012-12-21,21083.9838
18_11_2012-12-28,15382.79630000001
18_11_2013-01-04,18844.03379999998
18_11_2013-01-11,15016.750700000008
18_11_2013-01-18,15748.545499999998
18_11_2013-01-25,19087.043699999987
18_11_2013-02-01,16557.951299999997
18_11_2013-02-08,17858.2694
18_11_2013-02-15,16686.824899999992
18_11_2013-02-22,17179.264099999986
18_11_2013-03-01,15209.255499999992
18_11_2013-03-08,14889.572800000005
18_11_2013-03-15,14633.38919999999
18_11_2013-03-22,15123.234799999991
18_11_2013-03-29,14336.261599999994
18_11_2013-04-05,13727.9787
18_11_2013-04-12,14114.444600000006
18_11_2013-04-19,13949.517200000011
18_11_2013-04-26,15134.200800000013
18_11_2013-05-03,15234.4502
18_11_2013-05-10,15103.84910000002
18_11_2013-05-17,14379.759200000013
18_11_2013-05-24,20718.325100000013
18_11_2013-05-31,19757.984300000007
18_11_2013-06-07,20895.022600000015
18_11_2013-06-14,20451.93000000002
18_11_2013-06-21,22725.775100000003
18_11_2013-06-28,41077.236099999966
18_11_2013-07-05,39627.74689999997
18_11_2013-07-12,32426.991099999967
18_11_2013-07-19,70739.49799999992
18_11_2013-07-26,31575.042499999992
18_12_2012-11-02,3597.9750000000017
18_12_2012-11-09,2402.6545999999976
18_12_2012-11-16,3224.341
18_12_2012-11-23,2580.621299999999
18_12_2012-11-30,2405.0363999999986
18_12_2012-12-07,3164.0475000000006
18_12_2012-12-14,3152.2078
18_12_2012-12-21,2902.332399999998
18_12_2012-12-28,2187.9503999999993
18_12_2013-01-04,2332.235699999999
18_12_2013-01-11,2252.205800000001
18_12_2013-01-18,2488.8468999999996
18_12_2013-01-25,2241.496299999999
18_12_2013-02-01,2646.664200000003
18_12_2013-02-08,2903.6896000000024
18_12_2013-02-15,2999.436999999999
18_12_2013-02-22,3020.484399999999
18_12_2013-03-01,3269.1666000000014
18_12_2013-03-08,2880.183800000003
18_12_2013-03-15,3155.1623999999983
18_12_2013-03-22,3175.3030000000003
18_12_2013-03-29,3356.7028999999975
18_12_2013-04-05,3144.1448000000014
18_12_2013-04-12,3618.1461000000004
18_12_2013-04-19,3588.0958999999984
18_12_2013-04-26,4031.530100000001
18_12_2013-05-03,3916.2971000000007
18_12_2013-05-10,3732.1235000000015
18_12_2013-05-17,3696.445700000001
18_12_2013-05-24,3878.830400000002
18_12_2013-05-31,3953.8474000000047
18_12_2013-06-07,4106.2415000000055
18_12_2013-06-14,3939.265400000002
18_12_2013-06-21,3729.202100000003
18_12_2013-06-28,3956.171300000003
18_12_2013-07-05,3837.4020000000064
18_12_2013-07-12,3688.3643000000034
18_12_2013-07-19,3831.7046000000037
18_12_2013-07-26,3949.195900000004
18_13_2012-11-02,43522.82599999999
18_13_2012-11-09,37369.97790000003
18_13_2012-11-16,41683.69570000002
18_13_2012-11-23,37016.38840000005
18_13_2012-11-30,36556.64120000004
18_13_2012-12-07,39189.062899999975
18_13_2012-12-14,39070.434199999974
18_13_2012-12-21,38189.35250000001
18_13_2012-12-28,35919.56860000004
18_13_2013-01-04,36874.39470000004
18_13_2013-01-11,35401.16520000004
18_13_2013-01-18,39444.94020000001
18_13_2013-01-25,35110.62500000004
18_13_2013-02-01,40886.43160000002
18_13_2013-02-08,41955.096900000004
18_13_2013-02-15,40626.02780000004
18_13_2013-02-22,40479.580800000054
18_13_2013-03-01,39806.398800000024
18_13_2013-03-08,41237.627699999975
18_13_2013-03-15,40974.61180000004
18_13_2013-03-22,41099.142199999995
18_13_2013-03-29,40274.096099999995
18_13_2013-04-05,39365.893099999965
18_13_2013-04-12,37989.764199999976
18_13_2013-04-19,37928.89859999996
18_13_2013-04-26,40678.17080000001
18_13_2013-05-03,39148.9088
18_13_2013-05-10,37737.783200000034
18_13_2013-05-17,38107.08060000001
18_13_2013-05-24,37557.01439999994
18_13_2013-05-31,39259.06599999998
18_13_2013-06-07,38500.020799999984
18_13_2013-06-14,39005.620400000014
18_13_2013-06-21,38779.09180000001
18_13_2013-06-28,40441.36499999996
18_13_2013-07-05,40926.37999999998
18_13_2013-07-12,40559.04889999996
18_13_2013-07-19,40490.04559999996
18_13_2013-07-26,42696.82699999998
18_14_2012-11-02,21532.777400000006
18_14_2012-11-09,19592.895100000012
18_14_2012-11-16,21413.532200000005
18_14_2012-11-23,45134.53189999995
18_14_2012-11-30,21507.937100000014
18_14_2012-12-07,29870.941500000008
18_14_2012-12-14,27792.944999999992
18_14_2012-12-21,34561.873600000006
18_14_2012-12-28,20574.630899999996
18_14_2013-01-04,16175.690400000012
18_14_2013-01-11,15633.128900000012
18_14_2013-01-18,17149.509300000016
18_14_2013-01-25,16095.731500000004
18_14_2013-02-01,20281.729399999982
18_14_2013-02-08,23972.801500000016
18_14_2013-02-15,20298.719800000006
18_14_2013-02-22,20663.536000000007
18_14_2013-03-01,19508.096500000003
18_14_2013-03-08,19380.383899999993
18_14_2013-03-15,20112.6871
18_14_2013-03-22,19732.149699999994
18_14_2013-03-29,18860.74489999999
18_14_2013-04-05,18365.462999999996
18_14_2013-04-12,17454.319999999985
18_14_2013-04-19,17881.02829999999
18_14_2013-04-26,20565.29799999998
18_14_2013-05-03,18342.2782
18_14_2013-05-10,18600.710099999997
18_14_2013-05-17,18091.044400000002
18_14_2013-05-24,18908.695
18_14_2013-05-31,18732.723899999994
18_14_2013-06-07,18280.635499999993
18_14_2013-06-14,17575.070999999993
18_14_2013-06-21,17702.527
18_14_2013-06-28,18812.89990000002
18_14_2013-07-05,19409.4276
18_14_2013-07-12,18331.159900000017
18_14_2013-07-19,18218.811000000016
18_14_2013-07-26,20189.662000000015
18_16_2012-11-02,4733.885399999999
18_16_2012-11-09,10308.38779999999
18_16_2012-11-16,4013.3184999999994
18_16_2012-11-23,7132.417899999996
18_16_2012-11-30,11001.569699999985
18_16_2012-12-07,3191.023999999999
18_16_2012-12-14,3133.2531
18_16_2012-12-21,3324.1012999999984
18_16_2012-12-28,4039.921799999997
18_16_2013-01-04,5183.060100000002
18_16_2013-01-11,3588.494000000002
18_16_2013-01-18,3482.3757
18_16_2013-01-25,8685.5325
18_16_2013-02-01,4045.0550000000007
18_16_2013-02-08,5107.849699999999
18_16_2013-02-15,3304.1195000000007
18_16_2013-02-22,3829.238
18_16_2013-03-01,6395.044200000001
18_16_2013-03-08,5628.470400000002
18_16_2013-03-15,7537.7359999999935
18_16_2013-03-22,5706.351300000002
18_16_2013-03-29,8312.995299999995
18_16_2013-04-05,14819.288799999997
18_16_2013-04-12,21338.1521
18_16_2013-04-19,23598.894800000005
18_16_2013-04-26,23281.218600000004
18_16_2013-05-03,29656.557500000017
18_16_2013-05-10,30181.021300000037
18_16_2013-05-17,29354.88820000003
18_16_2013-05-24,36668.57310000003
18_16_2013-05-31,32655.482500000006
18_16_2013-06-07,32655.02970000004
18_16_2013-06-14,34238.42660000003
18_16_2013-06-21,34607.274100000046
18_16_2013-06-28,31133.61989999998
18_16_2013-07-05,35940.52919999999
18_16_2013-07-12,27597.428299999985
18_16_2013-07-19,30951.90589999999
18_16_2013-07-26,24949.466299999993
18_17_2012-11-02,15597.361500000008
18_17_2012-11-09,18553.414500000003
18_17_2012-11-16,15819.379399999998
18_17_2012-11-23,21005.8358
18_17_2012-11-30,20877.619700000014
18_17_2012-12-07,19001.798500000008
18_17_2012-12-14,18408.416100000002
18_17_2012-12-21,20793.288999999993
18_17_2012-12-28,13561.424100000011
18_17_2013-01-04,12267.9046
18_17_2013-01-11,12291.124200000004
18_17_2013-01-18,12808.600900000001
18_17_2013-01-25,12563.373000000012
18_17_2013-02-01,16005.321300000001
18_17_2013-02-08,16133.020899999981
18_17_2013-02-15,16232.374400000008
18_17_2013-02-22,16101.51950000001
18_17_2013-03-01,14429.105999999998
18_17_2013-03-08,14636.374999999989
18_17_2013-03-15,14380.1957
18_17_2013-03-22,15279.066200000003
18_17_2013-03-29,14195.116900000005
18_17_2013-04-05,12347.530699999992
18_17_2013-04-12,10979.975199999993
18_17_2013-04-19,10666.8108
18_17_2013-04-26,12257.406500000001
18_17_2013-05-03,11579.487900000002
18_17_2013-05-10,12353.217299999995
18_17_2013-05-17,12382.137899999994
18_17_2013-05-24,12269.83469999999
18_17_2013-05-31,12263.793599999997
18_17_2013-06-07,11703.927099999994
18_17_2013-06-14,11555.4652
18_17_2013-06-21,11432.464299999994
18_17_2013-06-28,11016.355299999994
18_17_2013-07-05,11278.723000000004
18_17_2013-07-12,10770.841299999996
18_17_2013-07-19,10774.87219999999
18_17_2013-07-26,12879.469299999988
18_18_2012-11-02,13443.1828
18_18_2012-11-09,11578.418199999991
18_18_2012-11-16,13538.958399999985
18_18_2012-11-23,34596.97360000002
18_18_2012-11-30,12034.773900000002
18_18_2012-12-07,59321.56020000002
18_18_2012-12-14,62057.90689999999
18_18_2012-12-21,52909.197700000004
18_18_2012-12-28,20892.889799999997
18_18_2013-01-04,7007.473799999994
18_18_2013-01-11,5136.890199999997
18_18_2013-01-18,3167.879499999998
18_18_2013-01-25,1921.2762000000002
18_18_2013-02-01,4574.609499999998
18_18_2013-02-08,7756.0324
18_18_2013-02-15,6747.5886999999975
18_18_2013-02-22,7507.671700000002
18_18_2013-03-01,2170.192200000002
18_18_2013-03-08,2090.7992000000017
18_18_2013-03-15,3333.638700000002
18_18_2013-03-22,1419.2344000000003
18_18_2013-03-29,2392.5806000000007
18_18_2013-04-05,6846.547899999991
18_18_2013-04-12,3386.554199999999
18_18_2013-04-19,1112.619700000001
18_18_2013-04-26,3909.906500000003
18_18_2013-05-03,180.5009
18_18_2013-05-10,11.415200000000002
18_18_2013-05-17,68.23489999999998
18_18_2013-05-24,1.7274999999999991
18_18_2013-05-31,1873.3596000000005
18_18_2013-06-07,1.2028000000000005
18_18_2013-06-21,8.152400000000005
18_18_2013-06-28,1.7604999999999997
18_18_2013-07-05,18.559799999999996
18_19_2012-11-02,2584.4779999999982
18_19_2012-11-09,2822.1806
18_19_2012-11-16,3153.734799999998
18_19_2012-11-23,2462.4525999999964
18_19_2012-11-30,2769.6511999999984
18_19_2012-12-07,3409.3062999999966
18_19_2012-12-14,3467.7843999999973
18_19_2012-12-21,3193.9795999999997
18_19_2012-12-28,2311.8841000000034
18_19_2013-01-04,2104.223
18_19_2013-01-11,2009.5943999999988
18_19_2013-01-18,2227.9561000000003
18_19_2013-01-25,2010.0618999999995
18_19_2013-02-01,2351.1177000000016
18_19_2013-02-08,2556.9208000000012
18_19_2013-02-15,2594.2761999999966
18_19_2013-02-22,2578.1709999999966
18_19_2013-03-01,2434.2759999999985
18_19_2013-03-08,2767.879300000001
18_19_2013-03-15,2650.240299999999
18_19_2013-03-22,2385.1850999999992
18_19_2013-03-29,2491.4181999999996
18_19_2013-04-05,2234.9602
18_19_2013-04-12,1991.4234
18_19_2013-04-19,2011.7854000000004
18_19_2013-04-26,2048.6597
18_19_2013-05-03,1939.0608000000004
18_19_2013-05-10,1866.641100000001
18_19_2013-05-17,1909.6421000000007
18_19_2013-05-24,1738.1370000000022
18_19_2013-05-31,1880.3215000000012
18_19_2013-06-07,1641.3431
18_19_2013-06-14,1726.3231999999998
18_19_2013-06-21,1695.7242000000008
18_19_2013-06-28,1903.8259000000014
18_19_2013-07-05,1731.1178000000002
18_19_2013-07-12,1804.2430000000008
18_19_2013-07-19,1761.6029000000008
18_19_2013-07-26,2261.116000000003
18_20_2012-11-02,6872.081000000005
18_20_2012-11-09,6744.384799999999
18_20_2012-11-16,6492.953700000005
18_20_2012-11-23,10345.400299999998
18_20_2012-11-30,7088.877999999998
18_20_2012-12-07,7351.1451
18_20_2012-12-14,7220.756999999996
18_20_2012-12-21,7623.307500000001
18_20_2012-12-28,6201.313199999999
18_20_2013-01-04,5877.774199999997
18_20_2013-01-11,5654.447099999994
18_20_2013-01-18,6304.503699999998
18_20_2013-01-25,5229.855300000003
18_20_2013-02-01,7767.8841999999895
18_20_2013-02-08,8666.5783
18_20_2013-02-15,8012.278199999989
18_20_2013-02-22,7706.017999999993
18_20_2013-03-01,7670.129499999997
18_20_2013-03-08,7999.846599999991
18_20_2013-03-15,7799.825399999994
18_20_2013-03-22,7687.255699999993
18_20_2013-03-29,7455.946999999995
18_20_2013-04-05,6951.399900000001
18_20_2013-04-12,6936.978900000001
18_20_2013-04-19,7406.645600000001
18_20_2013-04-26,8017.551500000002
18_20_2013-05-03,7653.139899999998
18_20_2013-05-10,7466.595199999997
18_20_2013-05-17,7345.9468999999945
18_20_2013-05-24,7519.591599999997
18_20_2013-05-31,7692.950599999999
18_20_2013-06-07,7973.079999999993
18_20_2013-06-14,7601.535899999995
18_20_2013-06-21,7755.646099999996
18_20_2013-06-28,8439.68939999999
18_20_2013-07-05,9764.438900000008
18_20_2013-07-12,8493.017599999997
18_20_2013-07-19,8617.257499999992
18_20_2013-07-26,8862.380399999998
18_21_2012-11-02,4797.244299999998
18_21_2012-11-09,5021.390199999995
18_21_2012-11-16,5133.681800000002
18_21_2012-11-23,6813.714800000007
18_21_2012-11-30,5436.873699999993
18_21_2012-12-07,7782.546299999995
18_21_2012-12-14,7375.118799999999
18_21_2012-12-21,8872.650100000003
18_21_2012-12-28,4318.337800000001
18_21_2013-01-04,3603.6349000000005
18_21_2013-01-11,3210.9444999999982
18_21_2013-01-18,3690.906399999999
18_21_2013-01-25,3535.169799999997
18_21_2013-02-01,4298.392900000002
18_21_2013-02-08,4602.502000000002
18_21_2013-02-15,4358.9806
18_21_2013-02-22,4547.445099999998
18_21_2013-03-01,5054.710199999997
18_21_2013-03-08,5304.239699999997
18_21_2013-03-15,5427.4656999999925
18_21_2013-03-22,5011.752099999999
18_21_2013-03-29,4840.485399999995
18_21_2013-04-05,4792.054399999999
18_21_2013-04-12,4128.006400000001
18_21_2013-04-19,4135.4791000000005
18_21_2013-04-26,4741.948600000002
18_21_2013-05-03,4064.422700000001
18_21_2013-05-10,4294.655999999998
18_21_2013-05-17,4255.680599999997
18_21_2013-05-24,4099.081799999996
18_21_2013-05-31,4214.1968000000015
18_21_2013-06-07,4588.050199999992
18_21_2013-06-14,4242.1882
18_21_2013-06-21,4464.460999999996
18_21_2013-06-28,4514.984800000002
18_21_2013-07-05,4658.4436000000005
18_21_2013-07-12,4379.919000000002
18_21_2013-07-19,4527.147300000002
18_21_2013-07-26,4842.742300000001
18_22_2012-11-02,15326.15649999999
18_22_2012-11-09,18786.2284
18_22_2012-11-16,15531.691399999989
18_22_2012-11-23,23164.61219999999
18_22_2012-11-30,19851.0224
18_22_2012-12-07,17405.612100000006
18_22_2012-12-14,16137.583400000005
18_22_2012-12-21,20561.852800000008
18_22_2012-12-28,15421.429499999993
18_22_2013-01-04,12748.019299999993
18_22_2013-01-11,11741.682199999997
18_22_2013-01-18,14348.858300000004
18_22_2013-01-25,11793.587899999991
18_22_2013-02-01,18349.152200000022
18_22_2013-02-08,19257.760900000023
18_22_2013-02-15,20654.075
18_22_2013-02-22,20293.771600000007
18_22_2013-03-01,17842.820899999988
18_22_2013-03-08,18188.161900000003
18_22_2013-03-15,16493.258200000004
18_22_2013-03-22,17089.1766
18_22_2013-03-29,15722.688499999997
18_22_2013-04-05,14913.841300000007
18_22_2013-04-12,13130.993599999996
18_22_2013-04-19,13493.771500000004
18_22_2013-04-26,13845.2676
18_22_2013-05-03,14127.962100000002
18_22_2013-05-10,13848.831000000006
18_22_2013-05-17,13934.6347
18_22_2013-05-24,13432.3164
18_22_2013-05-31,13611.210900000005
18_22_2013-06-07,14748.033199999983
18_22_2013-06-14,13866.140100000004
18_22_2013-06-21,14246.9564
18_22_2013-06-28,14843.528799999985
18_22_2013-07-05,14827.329399999993
18_22_2013-07-12,14520.437999999996
18_22_2013-07-19,14683.145999999986
18_22_2013-07-26,15675.399399999997
18_23_2012-11-02,40082.23449999996
18_23_2012-11-09,50343.4237
18_23_2012-11-16,36796.10620000003
18_23_2012-11-23,48985.73469999995
18_23_2012-11-30,49171.7279
18_23_2012-12-07,55931.216299999935
18_23_2012-12-14,50440.574999999975
18_23_2012-12-21,62330.40079999994
18_23_2012-12-28,28442.870599999995
18_23_2013-01-04,25701.596000000034
18_23_2013-01-11,23905.14829999999
18_23_2013-01-18,24171.192800000033
18_23_2013-01-25,25094.450900000043
18_23_2013-02-01,28449.959700000003
18_23_2013-02-08,28788.17529999999
18_23_2013-02-15,31188.10180000002
18_23_2013-02-22,31443.672400000007
18_23_2013-03-01,32275.467800000017
18_23_2013-03-08,32164.378900000032
18_23_2013-03-15,32716.561500000036
18_23_2013-03-22,32404.474000000024
18_23_2013-03-29,32833.97160000003
18_23_2013-04-05,33601.81840000005
18_23_2013-04-12,32921.73200000005
18_23_2013-04-19,33890.247600000046
18_23_2013-04-26,32612.442800000044
18_23_2013-05-03,33844.94670000003
18_23_2013-05-10,35946.63010000004
18_23_2013-05-17,34536.876800000035
18_23_2013-05-24,35250.73040000003
18_23_2013-05-31,34182.40710000004
18_23_2013-06-07,40853.19600000002
18_23_2013-06-14,38556.689700000046
18_23_2013-06-21,41062.110800000024
18_23_2013-06-28,42996.90429999999
18_23_2013-07-05,41931.58000000005
18_23_2013-07-12,39978.821200000064
18_23_2013-07-19,39468.18350000005
18_23_2013-07-26,38768.325800000035
18_24_2012-11-02,9357.960500000005
18_24_2012-11-09,10577.296499999991
18_24_2012-11-16,8033.351199999996
18_24_2012-11-23,14194.336799999995
18_24_2012-11-30,11571.206399999988
18_24_2012-12-07,12395.271499999997
18_24_2012-12-14,11504.774099999997
18_24_2012-12-21,15702.333100000007
18_24_2012-12-28,6452.730800000006
18_24_2013-01-04,5159.209399999994
18_24_2013-01-11,5131.2050999999965
18_24_2013-01-18,5334.6272999999965
18_24_2013-01-25,4939.628199999994
